0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.429824561403509220e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.429824561403509220e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.692982456140351033e-01
0.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.692982456140351033e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,8.888888888888888395e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.239766081871344516e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.356725146198829890e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.590643274853800637e-01
0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.590643274853800637e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,8.421052631578946901e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.912280701754385692e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.912280701754385692e-01
0.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.912280701754385692e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,8.947368421052631637e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.298245614035087758e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,7.931034482758620996e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,9.310344827586206629e-01
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,8.304093567251461527e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,8.830409356725146264e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,8.927875243664716853e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,8.791423001949317806e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,8.732943469785574564e-01
0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,8.752436647173489348e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,8.805620608899297208e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.110070257611241340e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.320843091334894970e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.344262295081967595e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.320843091334894970e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.274004683840749719e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.087719298245614530e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.228070175438596312e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.438596491228070651e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.614035087719298156e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.614035087719298156e-01
0.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.614035087719298156e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.254385964912280604e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.385964912280702066e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.692982456140351033e-01
0.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.736842105263158187e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.064327485380117011e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.356725146198829890e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.590643274853800637e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.590643274853800637e-01
0.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.035087719298245945e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.385964912280702066e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.736842105263158187e-01
0.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.736842105263158187e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,8.947368421052631637e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,8.965517241379310498e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,8.965517241379310498e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,9.655172413793103869e-01
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.044834307992202227e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.239766081871344516e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.083820662768030685e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.025341130604288553e-01
0.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.025341130604288553e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.086651053864168714e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.344262295081967595e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.484777517564403349e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.461358313817330723e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.555035128805620115e-01
0.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.555035128805620115e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.087719298245614530e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.403508771929824928e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.508771929824560987e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.614035087719298156e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.578947368421052433e-01
0.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.543859649122806710e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.254385964912280604e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.605263157894736725e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.605263157894736725e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.692982456140351033e-01
0.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.692982456140351033e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.415204678362573132e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.356725146198829890e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.649122807017543879e-01
0.000000000000000000e+00,3.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.649122807017543879e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.210526315789473450e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.912280701754385692e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.912280701754385692e-01
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,8.965517241379310498e-01
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,3.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.025341130604288553e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,8.986354775828460095e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,8.986354775828460095e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,8.791423001949317806e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,8.888888888888888395e-01
0.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,8.908382066276803180e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.016393442622950838e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.297423887587822344e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.367681498829040221e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.391100702576112846e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.367681498829040221e-01
0.000000000000000000e+00,4.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.391100702576112846e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.052631578947368807e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.403508771929824928e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.614035087719298156e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.543859649122806710e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.578947368421052433e-01
0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.578947368421052433e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.254385964912280604e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.736842105263158187e-01
0.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.736842105263158187e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.181286549707602385e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.707602339181286011e-01
0.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.707602339181286011e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.210526315789473450e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.298245614035087758e-01
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,1.000000000000000000e+00,8.965517241379310498e-01
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,4.000000000000000000e+00,9.500000000000000000e+01,3.000000000000000000e+01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+00,9.025341130604288553e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.161793372319687601e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,9.220272904483430843e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,9.083820662768030685e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,1.600000000000000000e+01,9.044834307992202227e-01
0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01,3.000000000000000000e+01,9.025341130604288553e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,1.000000000000000000e+00,9.016393442622950838e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,2.000000000000000000e+00,9.414519906323185472e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,4.000000000000000000e+00,9.437939110070258097e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,8.000000000000000000e+00,9.461358313817330723e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,1.600000000000000000e+01,9.484777517564403349e-01
0.000000000000000000e+00,5.000000000000000000e+00,2.500000000000000000e+01,3.000000000000000000e+01,9.461358313817330723e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,9.543859649122806710e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,8.000000000000000000e+00,9.578947368421052433e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,1.600000000000000000e+01,9.614035087719298156e-01
0.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+01,9.614035087719298156e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,2.000000000000000000e+00,9.605263157894736725e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,4.000000000000000000e+00,9.561403508771929571e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,8.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,1.600000000000000000e+01,9.780701754385965341e-01
0.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+01,3.000000000000000000e+01,9.780701754385965341e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,2.000000000000000000e+00,9.415204678362573132e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,4.000000000000000000e+00,9.473684210526315264e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,8.000000000000000000e+00,9.707602339181286011e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,1.600000000000000000e+01,9.766081871345029253e-01
0.000000000000000000e+00,5.000000000000000000e+00,7.000000000000000000e+01,3.000000000000000000e+01,9.707602339181286011e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,1.000000000000000000e+00,9.122807017543859143e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,2.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,4.000000000000000000e+00,9.736842105263158187e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,8.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,1.600000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,5.000000000000000000e+00,8.000000000000000000e+01,3.000000000000000000e+01,9.824561403508771384e-01
0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+01,1.000000000000000000e+00,9.649122807017543879e-01
0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+01,2.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+01,4.000000000000000000e+00,9.824561403508771384e-01
0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,9.000000000000000000e+01,1.600000000000000000e+01,1.000000000000000000e+00
